latitude,longitude,confidence,,,
26.977,-80.151,93,,,
26.976,-80.162,79,,,
27.246,-80.512,47,,,
28.12,-81.134,88,,,
28.363,-81.463,67,,,
28.361,-81.474,86,,,
28.372,-81.465,100,,,
28.37,-81.475,87,,,
28.38,-81.477,75,,,
28.489,-80.895,82,,,
28.629,-81.947,68,,,
30.407,-84.655,0,,,
30.663,-83.775,55,,,
30.666,-83.871,55,,,
30.679,-83.861,62,,,
30.799,-83.278,46,,,
30.687,-83.932,68,,,
30.623,-84.3,51,,,
30.62,-84.314,79,,,
30.74,-83.868,71,,,
30.737,-83.881,52,,,
30.73,-83.921,57,,,
30.765,-83.901,71,,,
30.787,-84.074,66,,,
30.784,-84.079,59,,,
30.807,-84.127,75,,,
30.743,-84.731,55,,,
30.999,-83.859,60,,,
30.642,-86.386,79,,,
30.638,-86.405,24,,,
31.14,-84.288,81,,,
31.139,-84.752,54,,,
31.285,-84.173,57,,,
31.168,-85.156,63,,,
30.774,-87.437,20,,,
30.77,-87.459,75,,,
30.575,-88.402,67,,,
30.782,-87.462,60,,,
31.302,-84.844,51,,,
31.296,-84.849,48,,,
30.582,-88.411,70,,,
31.525,-83.737,70,,,
31.441,-84.28,92,,,
31.439,-84.294,50,,,
31.374,-84.657,52,,,
30.88,-87.247,43,,,
31.451,-84.282,80,,,
31.473,-84.217,38,,,
31.27,-85.352,79,,,
31.267,-85.367,69,,,
30.958,-86.986,45,,,
30.97,-86.989,70,,,
31.547,-84.087,79,,,
31.544,-84.1,69,,,
31.539,-84.366,24,,,
31.537,-84.38,77,,,
31.563,-84.415,59,,,
31.562,-84.407,63,,,
31.718,-84.465,70,,,
31.323,-88.016,74,,,
31.318,-88.039,78,,,
31.32,-88.02,76,,,
31.315,-88.043,26,,,
32.365,-83.886,68,,,
31.683,-87.615,65,,,
33.014,-79.889,51,,,
31.689,-87.601,66,,,
32.207,-85.511,52,,,
31.887,-87.996,67,,,
31.899,-87.999,68,,,
31.885,-88,47,,,
31.898,-88.003,59,,,
32.509,-85.511,75,,,
31.14,-92.642,80,,,
32.554,-86.135,59,,,
33.416,-81.9,52,,,
32.35,-88.644,57,,,
33.917,-80.016,28,,,
32.305,-89.555,72,,,
32.295,-89.556,43,,,
32.308,-89.561,62,,,
33.076,-86.085,59,,,
33.072,-86.101,77,,,
33.55,-84.547,45,,,
34.198,-80.579,78,,,
33.65,-84.333,54,,,
33.006,-88.965,58,,,
33.001,-88.968,63,,,
34.548,-80.709,82,,,
33.825,-85.56,46,,,
34.443,-81.892,42,,,
33.835,-85.562,84,,,
33.833,-85.577,70,,,
34.982,-78.346,68,,,
33.841,-87.309,61,,,
34.435,-84.919,43,,,
34.048,-87.796,58,,,
33.709,-89.678,60,,,
33.704,-89.705,31,,,
33.702,-89.683,38,,,
34.649,-84.994,45,,,
33.716,-89.687,59,,,
34.257,-87.217,67,,,
34.253,-87.235,69,,,
34.268,-87.22,88,,,
34.265,-87.238,88,,,
34.698,-84.95,36,,,
34.689,-85.004,21,,,
33.817,-90.697,16,,,
34.633,-87.084,71,,,
34.815,-86.189,16,,,
34.777,-88.536,60,,,
34.766,-88.538,69,,,
34.839,-89.325,57,,,
34.852,-89.329,71,,,
34.864,-89.464,51,,,
35.757,-84.849,75,,,
35.48,-86.679,62,,,
34.21,-93.961,67,,,
34.21,-93.969,66,,,
36.638,-86.585,41,,,
35.65,-93.023,83,,,
35.641,-93.06,65,,,
35.666,-93.029,91,,,
35.657,-93.066,100,,,
35.657,-93.03,95,,,
35.648,-93.068,97,,,
35.673,-93.036,74,,,
35.664,-93.073,96,,,
38.78,-86.072,52,,,
36.812,-95.369,36,,,
38.878,-86.574,43,,,
37.259,-94.821,41,,,
39.469,-84.385,41,,,
38.002,-92.594,58,,,
38.016,-93.322,74,,,
37.642,-94.806,58,,,
38.012,-93.324,64,,,
37.646,-94.81,57,,,
37.675,-94.973,81,,,
37.663,-95.019,75,,,
37.678,-94.982,84,,,
37.666,-95.028,66,,,
38.004,-94.738,83,,,
37.993,-94.781,70,,,
38.328,-93.592,56,,,
38.324,-93.594,57,,,
38.034,-94.851,56,,,
39.97,-86.841,61,,,
39.971,-86.832,52,,,
37.962,-95.826,33,,,
38.02,-95.685,61,,,
38.006,-95.734,49,,,
38.222,-94.992,78,,,
38.023,-95.742,96,,,
37.974,-96.06,63,,,
38.226,-95.002,75,,,
38.036,-95.701,78,,,
38.023,-95.75,89,,,
37.973,-96.068,79,,,
38.123,-95.795,90,,,
38.11,-95.844,85,,,
38.041,-96.099,64,,,
38.119,-96.019,71,,,
38.123,-95.798,90,,,
38.109,-95.847,84,,,
38.039,-96.101,63,,,
39.4,-90.768,71,,,
39.394,-90.792,33,,,
39.412,-90.772,84,,,
39.407,-90.796,72,,,
38.133,-95.97,27,,,
38.118,-96.021,74,,,
38.307,-95.614,52,,,
38.304,-95.831,33,,,
38.32,-95.838,88,,,
39.57,-90.787,64,,,
38.304,-95.835,56,,,
39.57,-90.791,60,,,
38.321,-95.842,86,,,
38.268,-96.1,42,,,
38.285,-96.107,66,,,
38.271,-96.159,45,,,
39.147,-92.943,62,,,
39.139,-92.975,77,,,
38.424,-95.944,78,,,
39.126,-92.977,66,,,
38.477,-95.755,41,,,
38.438,-95.902,40,,,
38.424,-95.951,83,,,
38.454,-95.909,49,,,
38.464,-96.081,62,,,
38.547,-95.841,49,,,
38.464,-96.085,59,,,
38.548,-95.845,55,,,
41.104,-85.186,37,,,
38.795,-96.196,24,,,
41.361,-84.923,59,,,
41.513,-84.302,44,,,
41.545,-85.796,19,,,
41.692,-85.055,0,,,
41.238,-88.021,45,,,
41.68,-85.7,52,,,
41.684,-85.904,25,,,
41.717,-85.921,35,,,
41.351,-88.19,58,,,
41.373,-88.129,68,,,
41.361,-88.193,79,,,
41.636,-87.147,0,,,
39.764,-95.781,60,,,
39.752,-95.826,79,,,
39.517,-96.698,65,,,
39.502,-96.75,57,,,
39.768,-95.79,64,,,
39.755,-95.835,70,,,
39.516,-96.705,73,,,
39.501,-96.757,48,,,
40.011,-96.283,45,,,
40.582,-94.132,55,,,
41.842,-88.352,62,,,
40.596,-94.138,50,,,
41.837,-88.358,45,,,
40.58,-94.139,66,,,
40.595,-94.145,66,,,
41.512,-90.21,33,,,
40.052,-96.418,66,,,
40.039,-96.467,98,,,
40.056,-96.475,61,,,
40.054,-96.422,74,,,
40.041,-96.471,98,,,
41.93,-88.818,58,,,
41.49,-91.194,33,,,
40.771,-94.392,59,,,
40.485,-95.712,53,,,
18.495,-69.78,68,,,
18.49,-69.787,63,,,
17.89,-77.628,74,,,
21.115,-78.138,70,,,
21.644,-78.678,52,,,
21.643,-78.688,0,,,
21.841,-78.467,34,,,
21.924,-78.398,84,,,
21.923,-78.408,85,,,
21.932,-78.41,55,,,
22.262,-81.304,58,,,
22.708,-82.993,79,,,
25.006,-77.361,0,,,
17.626,-98.384,80,,,
17.503,-99.563,37,,,
17.513,-99.564,88,,,
17.528,-99.661,54,,,
17.601,-99.443,68,,,
17.602,-99.582,52,,,
17.56,-100.365,87,,,
17.625,-100.361,61,,,
17.623,-100.371,37,,,
17.836,-99.049,71,,,
17.822,-99.715,40,,,
17.642,-101.24,55,,,
17.641,-101.249,64,,,
17.651,-101.241,70,,,
17.649,-101.25,33,,,
17.634,-101.362,97,,,
17.632,-101.371,99,,,
17.644,-101.354,90,,,
17.643,-101.363,100,,,
17.641,-101.373,95,,,
18.062,-98.869,76,,,
17.826,-100.638,61,,,
17.888,-100.321,61,,,
17.865,-100.631,44,,,
17.862,-100.65,48,,,
17.875,-100.622,74,,,
17.881,-100.643,70,,,
17.998,-100.264,29,,,
18.047,-100.094,79,,,
17.975,-100.828,70,,,
18.241,-98.984,69,,,
17.932,-101.852,26,,,
17.941,-101.854,93,,,
17.94,-101.863,98,,,
17.97,-101.845,49,,,
17.969,-101.854,37,,,
18.061,-101.269,82,,,
18.015,-101.852,79,,,
17.985,-102.182,75,,,
18.265,-100.596,85,,,
18.215,-101.223,70,,,
18.213,-101.232,77,,,
18.212,-101.242,52,,,
18.303,-100.652,99,,,
18.447,-100.814,67,,,
18.445,-100.823,46,,,
18.95,-97.445,76,,,
18.24,-102.896,59,,,
18.287,-102.891,96,,,
18.286,-102.9,75,,,
18.649,-100.749,55,,,
18.809,-99.7,96,,,
18.813,-99.706,43,,,
18.361,-102.948,78,,,
18.36,-102.958,91,,,
18.37,-102.949,61,,,
18.369,-102.959,67,,,
18.67,-100.993,58,,,
18.668,-101.003,78,,,
18.568,-102.549,34,,,
18.567,-102.559,94,,,
18.576,-102.56,83,,,
18.609,-102.582,61,,,
19.01,-99.9,86,,,
19.008,-99.911,81,,,
18.978,-100.348,78,,,
18.574,-103.434,93,,,
18.584,-103.435,100,,,
18.651,-103.174,77,,,
18.939,-101.765,68,,,
18.893,-102.599,64,,,
19.17,-100.836,80,,,
19.169,-100.846,100,,,
19.172,-101.093,24,,,
19.183,-101.737,69,,,
19.372,-100.429,61,,,
19.06,-102.717,57,,,
19.059,-102.726,95,,,
19.019,-102.993,69,,,
19.013,-103.64,61,,,
19.442,-100.998,70,,,
19.44,-101.007,100,,,
19.439,-101.017,77,,,
19.579,-100.392,89,,,
19.578,-100.402,100,,,
19.576,-100.412,85,,,
19.587,-100.403,61,,,
19.223,-103.296,45,,,
19.824,-100.287,80,,,
19.86,-100.627,89,,,
19.869,-100.629,57,,,
19.714,-101.813,60,,,
19.579,-102.755,77,,,
19.725,-101.812,46,,,
19.733,-101.823,52,,,
19.718,-102.876,83,,,
19.726,-102.946,46,,,
19.854,-102.127,75,,,
19.919,-101.807,84,,,
19.889,-102.024,89,,,
19.887,-102.033,91,,,
20.051,-102.11,79,,,
20.05,-102.12,74,,,
19.695,-104.908,51,,,
20.099,-102.606,100,,,
20.098,-102.615,72,,,
19.936,-103.889,77,,,
20.175,-102.396,48,,,
20.361,-102.959,79,,,
20.243,-103.754,68,,,
20.241,-103.764,90,,,
20.496,-102.532,65,,,
20.51,-103.566,67,,,
20.509,-103.576,87,,,
20.515,-103.903,87,,,
20.514,-103.913,61,,,
20.595,-103.679,63,,,
20.522,-104.222,78,,,
20.52,-104.232,68,,,
20.724,-103.123,73,,,
20.723,-103.133,96,,,
20.979,-101.595,76,,,
20.699,-103.783,91,,,
21.028,-103.131,75,,,
20.872,-104.162,84,,,
21.037,-103.132,48,,,
21.035,-103.142,39,,,
20.883,-104.153,29,,,
20.881,-104.163,69,,,
20.881,-104.226,86,,,
20.879,-104.236,96,,,
20.903,-104.146,86,,,
20.893,-104.207,7,,,
20.888,-104.238,90,,,
20.898,-104.24,76,,,
20.907,-104.241,85,,,
20.905,-104.251,93,,,
20.932,-104.141,82,,,
20.915,-104.252,88,,,
20.941,-104.142,87,,,
20.925,-104.244,86,,,
20.933,-104.24,56,,,
20.983,-104.155,56,,,
21.055,-104.761,74,,,
21.59,-101.707,64,,,
21.346,-103.776,78,,,
21.985,-104.123,81,,,
22.379,-103.96,72,,,
22.349,-104.588,50,,,
22.493,-104.361,60,,,
22.492,-104.372,71,,,
22.503,-104.363,68,,,
22.501,-104.373,74,,,
26.835,-97.575,72,,,
26.83,-97.562,37,,,
26.84,-97.583,56,,,
26.462,-106.707,21,,,
28.472,-106.927,75,,,
29.114,-103.033,56,,,
29.136,-103.011,100,,,
29.134,-103.021,100,,,
29.145,-103.012,100,,,
28.356,-108.857,51,,,
32.811,-99.84,71,,,
32.789,-100.492,84,,,
33.805,-95.059,69,,,
33.813,-95.065,76,,,
34.209,-93.959,81,,,
34.206,-94.004,49,,,
34.211,-93.964,83,,,
34.337,-94.588,49,,,
34.343,-94.593,46,,,
34.317,-96.933,42,,,
34.323,-96.941,35,,,
34.513,-95.363,19,,,
34.479,-96.159,71,,,
34.335,-103.788,69,,,
34.333,-103.8,58,,,
35.451,-96.178,93,,,
35.449,-96.211,59,,,
35.453,-96.152,65,,,
35.451,-96.186,92,,,
35.752,-95.88,60,,,
35.73,-98.469,68,,,
35.728,-98.474,61,,,
36.365,-95.083,46,,,
36.358,-95.091,50,,,
36.654,-96.056,74,,,
36.669,-96.057,87,,,
36.635,-96.609,43,,,
36.669,-96.029,71,,,
36.667,-96.065,83,,,
36.751,-95.348,60,,,
36.741,-95.85,49,,,
36.739,-95.887,62,,,
36.813,-95.392,92,,,
36.8,-95.627,70,,,
36.798,-95.665,62,,,
36.829,-95.393,42,,,
36.805,-95.397,75,,,
36.786,-95.784,65,,,
36.821,-95.398,92,,,
36.809,-95.632,63,,,
36.849,-95.48,62,,,
36.893,-95.763,56,,,
36.892,-96.345,66,,,
36.965,-95.296,68,,,
36.963,-95.336,64,,,
36.889,-96.882,88,,,
36.903,-96.883,89,,,
36.972,-95.301,59,,,
36.889,-96.886,90,,,
36.904,-96.888,47,,,
37.01,-95.815,63,,,
37.011,-96.074,74,,,
37.009,-96.11,65,,,
37.068,-95.894,56,,,
37.147,-96.345,40,,,
37.146,-96.315,46,,,
37.144,-96.35,64,,,
37.185,-96.175,64,,,
37.154,-96.924,50,,,
37.185,-96.664,67,,,
37.2,-96.665,69,,,
37.194,-96.765,47,,,
37.208,-96.766,33,,,
37.189,-96.639,40,,,
37.187,-96.672,48,,,
37.203,-96.64,56,,,
37.201,-96.674,45,,,
37.196,-96.773,56,,,
37.336,-96.127,32,,,
37.334,-96.164,49,,,
37.375,-96.24,59,,,
37.374,-96.761,66,,,
37.374,-96.248,29,,,
37.375,-96.769,65,,,
37.432,-96.572,72,,,
37.539,-95.775,75,,,
37.476,-96.812,82,,,
37.533,-95.779,73,,,
37.476,-96.816,83,,,
37.496,-96.718,74,,,
37.49,-96.817,77,,,
37.675,-96.25,85,,,
37.662,-96.464,82,,,
37.672,-96.254,76,,,
37.662,-96.434,65,,,
37.66,-96.469,80,,,
37.687,-96.255,76,,,
37.735,-96.476,63,,,
37.799,-95.615,61,,,
37.754,-96.406,44,,,
37.735,-96.484,65,,,
37.873,-94.955,71,,,
37.861,-95.864,38,,,
37.852,-96.016,14,,,
37.848,-96.091,70,,,
37.843,-96.095,59,,,
37.473,-101.566,78,,,
37.859,-96.91,26,,,
37.486,-101.551,100,,,
37.924,-96.575,82,,,
38.033,-94.835,63,,,
37.924,-96.583,85,,,
37.969,-96.3,59,,,
38.089,-95.535,75,,,
38.08,-95.54,73,,,
38.109,-96.206,35,,,
38.163,-96.029,41,,,
38.151,-96.254,85,,,
38.149,-96.291,58,,,
38.166,-96.255,84,,,
38.164,-96.292,59,,,
38.218,-95.558,64,,,
38.164,-97.058,62,,,
38.217,-96.443,73,,,
38.215,-96.478,73,,,
38.178,-97.059,41,,,
38.212,-95.521,36,,,
38.21,-95.562,65,,,
38.166,-97.03,60,,,
38.164,-97.063,69,,,
38.214,-96.448,83,,,
38.212,-96.483,69,,,
38.21,-97.034,50,,,
38.271,-96.769,67,,,
38.309,-96.382,80,,,
38.289,-96.461,49,,,
38.273,-96.743,42,,,
38.272,-96.777,60,,,
38.308,-96.39,80,,,
38.329,-96.281,78,,,
38.408,-95.332,63,,,
38.36,-96.785,100,,,
38.375,-96.787,98,,,
38.414,-95.337,65,,,
38.38,-96.401,25,,,
38.359,-96.79,99,,,
38.376,-96.757,66,,,
38.374,-96.792,100,,,
38.389,-96.793,62,,,
38.473,-96.109,42,,,
38.47,-96.147,31,,,
38.431,-97.296,96,,,
38.429,-97.328,98,,,
38.47,-96.117,70,,,
38.435,-97.305,100,,,
38.433,-97.336,97,,,
38.518,-96.082,43,,,
38.449,-97.306,98,,,
38.447,-97.338,85,,,
38.551,-95.729,75,,,
38.555,-96.78,64,,,
38.553,-96.815,86,,,
38.559,-95.735,65,,,
38.554,-96.785,73,,,
38.552,-96.82,83,,,
38.614,-96.506,72,,,
38.623,-96.615,77,,,
38.776,-93.632,78,,,
38.638,-96.616,84,,,
38.613,-96.514,28,,,
38.64,-96.589,48,,,
38.638,-96.624,82,,,
38.776,-93.64,75,,,
38.691,-95.873,52,,,
38.747,-96.304,65,,,
38.789,-96.312,51,,,
38.781,-96.459,72,,,
38.875,-96.098,68,,,
38.903,-96.441,79,,,
38.899,-96.445,80,,,
39.019,-95.914,76,,,
39.005,-96.188,73,,,
39.012,-96.342,43,,,
38.952,-97.35,88,,,
38.95,-97.382,68,,,
38.967,-97.351,72,,,
39.015,-95.922,71,,,
39.002,-96.197,47,,,
39.03,-95.923,62,,,
39.017,-96.198,74,,,
39.012,-96.311,27,,,
39.01,-96.35,55,,,
38.956,-97.358,93,,,
39.101,-96.087,61,,,
39.117,-96.088,51,,,
39.141,-95.93,57,,,
39.112,-96.053,56,,,
39.111,-96.092,74,,,
39.103,-96.247,53,,,
39.107,-96.474,39,,,
39.149,-95.936,45,,,
39.165,-96.251,65,,,
39.178,-96.26,31,,,
39.228,-96.491,72,,,
39.226,-96.528,66,,,
39.243,-96.493,85,,,
39.241,-96.53,56,,,
39.239,-96.497,87,,,
39.368,-96.085,55,,,
39.362,-96.202,21,,,
39.374,-96.546,70,,,
39.364,-96.093,28,,,
39.375,-96.517,53,,,
39.373,-96.554,61,,,
39.516,-96.383,40,,,
39.617,-96.474,74,,,
39.615,-96.511,63,,,
39.65,-96.438,34,,,
39.613,-96.478,77,,,
39.611,-96.516,53,,,
39.661,-96.444,73,,,
39.755,-95.815,59,,,
39.749,-95.822,51,,,
39.832,-95.085,70,,,
39.776,-96.801,49,,,
39.775,-96.837,47,,,
39.931,-96.093,50,,,
40.186,-93.902,63,,,
40.187,-93.911,66,,,
39.239,-107.205,55,,,
19.403,-155.277,100,,,
19.4,-155.29,100,,,
18.208,-88.242,63,,,
18.173,-88.78,59,,,
18.377,-88.598,55,,,
18.639,-88.493,45,,,
18.783,-88.676,75,,,
18.752,-89.055,64,,,
18.75,-89.069,59,,,
18.921,-88.59,54,,,
21.629,-78.693,69,,,
22.329,-80.202,38,,,
17.894,-99.51,18,,,
22.469,-104.391,38,,,
27.271,-108.171,59,,,
27.271,-108.176,65,,,
28.358,-108.856,87,,,
28.357,-108.868,39,,,
28.768,-108.925,55,,,
29.17,-110.821,65,,,
25.999,-80.489,34,,,
26.004,-80.496,24,,,
29.885,-91.784,48,,,
30.182,-93.352,61,,,
30.178,-93.369,51,,,
34.636,-87.089,23,,,
35.939,-89.716,68,,,
36.691,-95.307,97,,,
36.688,-95.324,60,,,
36.702,-95.31,63,,,
37.138,-96.244,100,,,
37.148,-96.232,49,,,
37.143,-96.252,93,,,
37.414,-96.727,54,,,
37.645,-96.045,35,,,
37.747,-96.171,44,,,
37.776,-96.31,45,,,
37.931,-95.838,100,,,
38.326,-96.849,60,,,
38.559,-95.733,100,,,
38.556,-95.751,96,,,
38.559,-95.74,100,,,
38.331,-96.858,31,,,
39.2,-95.744,76,,,
39.202,-95.75,20,,,
39.098,-96.444,58,,,
21.881,-78.896,60,,,
21.873,-78.904,72,,,
21.629,-78.677,29,,,
21.62,-78.694,83,,,
21.618,-78.678,52,,,
18.927,-70.351,70,,,
19.37,-155.066,100,,,
19.368,-155.079,94,,,
19.381,-155.067,100,,,
19.379,-155.081,100,,,
19.404,-155.28,100,,,
19.402,-155.293,100,,,
30.184,-93.354,74,,,
27.52,-97.272,100,,,
27.511,-97.274,93,,,
26.887,-101.453,60,,,
19.603,-101.126,32,,,
19.599,-101.133,79,,,
19.17,-100.301,75,,,
19.161,-100.302,49,,,
17.896,-99.502,47,,,
17.616,-99.669,39,,,
17.601,-99.566,77,,,
17.648,-101.259,55,,,
19.408,-155.277,100,,,
19.405,-155.256,68,,,
19.386,-155.074,90,,,
40.956,-74.197,41,,,
40.715,-74.664,87,,,
41.461,-81.675,69,,,
41.45,-81.677,65,,,
41.746,-85.914,68,,,
41.744,-85.881,81,,,
40.459,-74.335,69,,,
40.457,-74.323,76,,,
40.827,-77.073,68,,,
40.524,-75.628,52,,,
40.522,-75.616,44,,,
40.515,-75.63,37,,,
40.567,-76.227,66,,,
40.292,-74.508,40,,,
41.631,-87.126,42,,,
40.075,-74.165,17,,,
40.13,-74.716,60,,,
40.128,-74.704,74,,,
40.062,-74.584,24,,,
40.06,-74.572,46,,,
40.457,-77.258,56,,,
40.395,-79.851,50,,,
39.913,-77.659,28,,,
39.415,-74.551,65,,,
39.413,-74.538,67,,,
40.141,-80.664,62,,,
38.528,-78.733,70,,,
37.697,-77.443,23,,,
36.786,-76.242,59,,,
36.671,-78.932,57,,,
36.595,-79.336,60,,,
37.262,-87.225,79,,,
37.262,-87.232,75,,,
37.26,-87.199,60,,,
36.917,-83.964,56,,,
35.955,-76.49,0,,,
37.02,-86.682,60,,,
37.018,-86.651,55,,,
37.014,-86.659,54,,,
35.785,-79.737,66,,,
35.678,-79.763,64,,,
35.612,-79.746,60,,,
35.603,-79.748,66,,,
35.266,-79.909,64,,,
35.763,-84.844,69,,,
35.027,-79.494,85,,,
35.018,-79.496,41,,,
34.831,-78.611,82,,,
34.829,-78.6,73,,,
34.576,-77.324,88,,,
34.575,-77.313,69,,,
34.567,-77.326,0,,,
34.971,-80.541,77,,,
34.897,-80.04,53,,,
34.877,-80.452,68,,,
34.773,-80.238,79,,,
34.767,-80.233,66,,,
34.795,-80.916,77,,,
34.787,-80.93,56,,,
34.532,-80.205,67,,,
35.138,-86.858,56,,,
34.443,-81.896,39,,,
34.587,-86.442,53,,,
34.593,-86.448,63,,,
33.667,-79.445,0,,,
33.445,-81.359,78,,,
33.418,-81.898,55,,,
33.924,-88.138,49,,,
33.926,-88.145,70,,,
33.309,-84.782,70,,,
33.214,-83.815,61,,,
32.971,-82.424,58,,,
33.106,-84.1,64,,,
32.878,-86.021,53,,,
32.22,-81.831,12,,,
32.028,-82.183,73,,,
32.291,-85.084,61,,,
31.776,-81.314,35,,,
31.887,-83.978,39,,,
31.663,-84.005,53,,,
31.517,-82.765,68,,,
31.519,-83.128,66,,,
31.518,-83.114,60,,,
31.471,-82.708,36,,,
31.469,-82.695,91,,,
31.467,-82.681,69,,,
31.211,-82.489,67,,,
31.687,-87.623,61,,,
31.684,-87.63,63,,,
31.332,-84.434,47,,,
31.164,-83.31,68,,,
31.162,-83.295,81,,,
30.931,-81.959,68,,,
31.146,-84.283,58,,,
31.192,-85.054,46,,,
31.005,-84.349,68,,,
30.902,-84.037,58,,,
30.772,-83.887,67,,,
30.771,-83.871,53,,,
30.927,-86.481,60,,,
30.925,-86.458,60,,,
30.669,-83.876,37,,,
30.686,-84.244,70,,,
30.736,-84.813,38,,,
30.454,-83.982,55,,,
30.463,-83.988,56,,,
30.093,-83.528,60,,,
26.75,-80.605,85,,,
22.831,-80.235,89,,,
22.829,-80.225,77,,,
23.009,-81.687,33,,,
22.784,-80.409,35,,,
22.782,-80.4,74,,,
22.93,-81.462,78,,,
23.032,-82.637,69,,,
23.031,-82.627,77,,,
22.794,-81.036,96,,,
22.793,-81.027,97,,,
22.609,-79.994,82,,,
22.608,-79.984,48,,,
22.955,-82.555,76,,,
22.607,-80.283,85,,,
22.606,-80.273,73,,,
22.685,-80.982,54,,,
22.822,-82.121,61,,,
22.492,-80.557,60,,,
22.46,-80.836,70,,,
22.608,-82.892,55,,,
22.606,-82.882,77,,,
22.187,-80.009,74,,,
22.626,-83.386,40,,,
22.553,-82.975,72,,,
22.398,-83.45,86,,,
22.397,-83.44,82,,,
21.811,-79.735,62,,,
21.65,-82.688,68,,,
20.878,-77.998,58,,,
19.926,-77.183,39,,,
19.679,-90.351,63,,,
18.513,-89.627,58,,,
18.37,-88.596,80,,,
18.227,-88.264,50,,,
18.225,-88.246,40,,,
18.157,-89.376,74,,,
17.599,-88.348,32,,,
18.306,-67.176,56,,,
18.797,-68.587,67,,,
18.794,-68.603,65,,,
18.842,-73.143,21,,,
29.341,-100.993,37,,,
28.58,-100.594,43,,,
29.141,-107.436,90,,,
28.594,-103.675,65,,,
27.802,-103.986,100,,,
27.8,-103.976,89,,,
28.363,-108.859,56,,,
26.886,-101.457,67,,,
26.717,-107.348,66,,,
26.708,-107.35,59,,,
25.88,-103.395,21,,,
26.378,-107.264,72,,,
25.501,-103.157,46,,,
24.504,-104.759,47,,,
24.464,-104.682,81,,,
24.566,-107.238,83,,,
23.228,-104.214,79,,,
22.936,-104.649,41,,,
21.662,-98.516,77,,,
21.658,-98.493,63,,,
22.674,-104.387,52,,,
21.668,-98.52,70,,,
21.664,-98.497,68,,,
22.737,-105.34,77,,,
22.438,-104.652,50,,,
22.352,-104.575,78,,,
22.346,-104.597,35,,,
22.295,-104.684,60,,,
22.294,-104.674,69,,,
22.041,-105.37,69,,,
21.597,-104.702,84,,,
21.162,-103.438,83,,,
21.16,-103.426,40,,,
20.907,-102.411,74,,,
20.987,-103.618,39,,,
20.985,-103.607,42,,,
20.953,-104.134,75,,,
20.933,-104.126,68,,,
20.933,-104.245,65,,,
20.925,-104.256,67,,,
20.903,-104.121,76,,,
20.916,-104.258,46,,,
20.896,-104.133,95,,,
20.89,-104.156,85,,,
20.888,-104.145,67,,,
20.899,-104.256,52,,,
20.883,-104.152,73,,,
20.889,-104.248,32,,,
20.887,-104.237,60,,,
20.878,-104.239,27,,,
20.809,-103.991,92,,,
20.808,-103.981,90,,,
20.382,-102.207,59,,,
20.537,-103.456,74,,,
20.34,-102.526,87,,,
20.552,-103.812,86,,,
20.343,-102.531,51,,,
20.542,-103.814,86,,,
20.444,-103.629,96,,,
20.526,-104.23,73,,,
20.12,-102.074,81,,,
20.109,-102.076,57,,,
20.484,-104.387,89,,,
20.482,-104.377,44,,,
20.246,-103.754,39,,,
19.677,-100.48,42,,,
19.588,-100.405,70,,,
19.594,-100.392,66,,,
19.838,-101.857,32,,,
20.256,-105.168,39,,,
19.377,-100.423,57,,,
19.931,-103.883,70,,,
19.294,-100.852,89,,,
19.561,-102.592,80,,,
19.236,-101.116,100,,,
19.068,-100.457,100,,,
19.064,-100.437,84,,,
19.172,-101.094,64,,,
19.066,-100.514,87,,,
19.062,-100.495,68,,,
19.065,-100.463,98,,,
19.061,-100.443,93,,,
19.164,-101.101,76,,,
19.063,-100.521,82,,,
19.059,-100.501,84,,,
19.688,-104.897,47,,,
19.073,-101.176,86,,,
19.679,-104.898,80,,,
19.061,-101.177,64,,,
18.936,-100.885,91,,,
18.931,-100.893,89,,,
18.928,-100.875,71,,,
19.265,-102.971,87,,,
19.263,-102.958,81,,,
18.523,-99.3,60,,,
18.871,-101.676,71,,,
18.86,-101.679,31,,,
19.077,-103.386,70,,,
18.885,-103.275,58,,,
18.529,-102.309,99,,,
18.526,-102.295,39,,,
18.621,-103.548,72,,,
18.414,-102.307,92,,,
18.411,-102.291,79,,,
18.572,-103.374,67,,,
18.203,-101.234,29,,,
18.311,-102.18,52,,,
18.132,-101.149,65,,,
17.786,-100.611,66,,,
47.673,-111.894,61,,,
47.682,-111.902,64,,,
47.62,-112.002,79,,,
47.619,-111.953,46,,,
47.616,-111.856,82,,,
47.604,-112.002,82,,,
47.612,-112.008,90,,,
46.271,-98.018,33,,,
45.711,-96.804,77,,,
45.709,-96.791,83,,,
45.426,-96.511,65,,,
43.547,-90.677,66,,,
43.44,-91.691,74,,,
42.906,-89.703,42,,,
44.115,-97.97,80,,,
43.437,-94.236,78,,,
43.789,-98.136,100,,,
43.787,-98.123,77,,,
43.78,-98.139,97,,,
43.778,-98.126,52,,,
42.475,-91.62,67,,,
43.244,-98.054,66,,,
43.271,-99.026,65,,,
43.269,-99.014,0,,,
42.954,-98.497,73,,,
42.945,-98.5,80,,,
42.746,-97.806,77,,,
42.743,-97.793,100,,,
41.544,-92.228,75,,,
41.544,-92.234,71,,,
42.681,-99.467,74,,,
41.119,-91.728,77,,,
41.263,-98.397,0,,,
41.261,-98.385,84,,,
41.363,-99.996,72,,,
40.961,-98.21,62,,,
40.399,-96.416,48,,,
38.715,-96.214,100,,,
